,timestamp,level,site,lat,lon,ref
156,2022-09-15 02:50:00,172.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
157,2022-09-15 03:00:00,171.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
158,2022-09-15 03:10:00,170.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
159,2022-09-15 03:20:00,168.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
160,2022-09-15 03:30:00,165.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
161,2022-09-15 03:40:00,162.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
162,2022-09-15 03:50:00,159.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
163,2022-09-15 04:00:00,155.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
164,2022-09-15 04:10:00,151.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
165,2022-09-15 04:20:00,148.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
166,2022-09-15 04:30:00,144.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
167,2022-09-15 04:40:00,139.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
168,2022-09-15 04:50:00,135.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
169,2022-09-15 05:00:00,130.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
170,2022-09-15 05:10:00,126.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
171,2022-09-15 05:20:00,121.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
172,2022-09-15 05:30:00,116.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
173,2022-09-15 05:40:00,111.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
174,2022-09-15 05:50:00,105.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
175,2022-09-15 06:00:00,99.5,BGO,60.39804600,5.32048700,CD (Chart Datum)
176,2022-09-15 06:10:00,94.2,BGO,60.39804600,5.32048700,CD (Chart Datum)
177,2022-09-15 06:20:00,89.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
178,2022-09-15 06:30:00,84.8,BGO,60.39804600,5.32048700,CD (Chart Datum)
179,2022-09-15 06:40:00,80.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
180,2022-09-15 06:50:00,76.3,BGO,60.39804600,5.32048700,CD (Chart Datum)
181,2022-09-15 07:00:00,73.0,BGO,60.39804600,5.32048700,CD (Chart Datum)
182,2022-09-15 07:10:00,70.6,BGO,60.39804600,5.32048700,CD (Chart Datum)
183,2022-09-15 07:20:00,68.1,BGO,60.39804600,5.32048700,CD (Chart Datum)
184,2022-09-15 07:30:00,65.4,BGO,60.39804600,5.32048700,CD (Chart Datum)
185,2022-09-15 07:40:00,62.7,BGO,60.39804600,5.32048700,CD (Chart Datum)
